Testing Flow,Actual Protocol,Classification Result,Probability,True Positive
79,http,bittorrent,0.7503407542026351,False
80,http,bittorrent,0.7503407542026351,False
81,http,bittorrent,0.7503407542026351,False
82,http,bittorrent,0.7503407542026351,False
83,http,bittorrent,0.7503407542026351,False
84,http,bittorrent,0.7503407542026351,False
85,http,bittorrent,0.7503407542026351,False
86,http,bittorrent,0.7503407542026351,False
87,http,bittorrent,0.7503407542026351,False
88,http,bittorrent,0.7503407542026351,False
89,http,bittorrent,0.7503407542026351,False
90,http,bittorrent,0.7503407542026351,False
91,http,bittorrent,0.7503407542026351,False
92,http,bittorrent,0.7503407542026351,False
93,http,bittorrent,0.7503407542026351,False
94,http,bittorrent,0.7503407542026351,False
95,http,bittorrent,0.7503407542026351,False
96,http,bittorrent,0.7503407542026351,False
97,http,bittorrent,0.7503407542026351,False
98,http,bittorrent,0.7503407542026351,False
99,http,bittorrent,0.7503407542026351,False
100,http,bittorrent,0.7503407542026351,False
101,http,bittorrent,0.7503407542026351,False
102,http,bittorrent,0.7503407542026351,False
103,http,bittorrent,0.7503407542026351,False
104,http,bittorrent,0.7503407542026351,False
105,http,bittorrent,0.7503407542026351,False
106,http,bittorrent,0.7503407542026351,False
107,http,bittorrent,0.7503407542026351,False
108,http,bittorrent,0.7503407542026351,False
109,http,bittorrent,0.7503407542026351,False
110,http,bittorrent,0.7503407542026351,False
111,http,bittorrent,0.7503407542026351,False
112,http,bittorrent,0.7503407542026351,False
113,http,bittorrent,0.7503407542026351,False
114,http,bittorrent,0.7503407542026351,False
115,http,bittorrent,0.7503407542026351,False
116,http,bittorrent,0.7503407542026351,False
117,http,bittorrent,0.7503407542026351,False
118,http,bittorrent,0.7503407542026351,False
119,http,bittorrent,0.7503407542026351,False
120,http,bittorrent,0.7503407542026351,False
121,http,bittorrent,0.7503407542026351,False
122,http,bittorrent,0.7503407542026351,False
123,http,bittorrent,0.7503407542026351,False
124,http,bittorrent,0.7503407542026351,False
125,http,bittorrent,0.7503407542026351,False
126,http,bittorrent,0.7503407542026351,False
127,http,bittorrent,0.7503407542026351,False
128,http,bittorrent,0.7503407542026351,False
129,http,bittorrent,0.7503407542026351,False
130,http,bittorrent,0.7503407542026351,False
131,http,bittorrent,0.7503407542026351,False
132,http,bittorrent,0.7503407542026351,False
133,http,bittorrent,0.7503407542026351,False
134,http,bittorrent,0.7503407542026351,False
135,http,bittorrent,0.7503407542026351,False
136,http,bittorrent,0.7503407542026351,False
137,http,bittorrent,0.7503407542026351,False
138,http,bittorrent,0.7503407542026351,False
139,http,bittorrent,0.7503407542026351,False
140,http,bittorrent,0.7503407542026351,False
141,http,bittorrent,0.7503407542026351,False
142,http,bittorrent,0.7503407542026351,False
143,http,bittorrent,0.7503407542026351,False
144,http,bittorrent,0.7503407542026351,False
145,http,bittorrent,0.7503407542026351,False
146,http,bittorrent,0.7503407542026351,False
147,http,bittorrent,0.7503407542026351,False
148,http,bittorrent,0.7503407542026351,False
149,http,bittorrent,0.7503407542026351,False
150,http,bittorrent,0.7503407542026351,False
151,http,bittorrent,0.7503407542026351,False
152,http,bittorrent,0.7503407542026351,False
153,http,bittorrent,0.7503407542026351,False
154,http,bittorrent,0.7503407542026351,False
155,http,bittorrent,0.7503407542026351,False
156,http,bittorrent,0.7503407542026351,False
157,http,bittorrent,0.7503407542026351,False
158,http,bittorrent,0.7503407542026351,False
159,http,bittorrent,0.7503407542026351,False
160,http,bittorrent,0.7503407542026351,False
161,http,bittorrent,0.7503407542026351,False
162,http,bittorrent,0.7503407542026351,False
163,http,bittorrent,0.7503407542026351,False
164,http,bittorrent,0.7503407542026351,False
165,http,bittorrent,0.7503407542026351,False
166,http,bittorrent,0.7503407542026351,False
167,http,bittorrent,0.7503407542026351,False
168,http,bittorrent,0.7503407542026351,False
169,http,bittorrent,0.7503407542026351,False
170,http,bittorrent,0.7503407542026351,False
171,http,bittorrent,0.7503407542026351,False
172,http,bittorrent,0.7503407542026351,False
173,http,bittorrent,0.7503407542026351,False
174,http,bittorrent,0.7503407542026351,False
175,http,bittorrent,0.7503407542026351,False
176,http,bittorrent,0.7503407542026351,False
177,http,bittorrent,0.7503407542026351,False
178,http,bittorrent,0.7503407542026351,False
179,http,bittorrent,0.7503407542026351,False
180,http,bittorrent,0.7503407542026351,False
181,http,bittorrent,0.7503407542026351,False
182,http,bittorrent,0.7503407542026351,False
183,http,bittorrent,0.7503407542026351,False
184,http,bittorrent,0.7503407542026351,False
185,http,bittorrent,0.7503407542026351,False
186,http,bittorrent,0.7503407542026351,False
187,http,bittorrent,0.7503407542026351,False
188,http,bittorrent,0.7503407542026351,False
189,http,bittorrent,0.7503407542026351,False
190,http,bittorrent,0.7503407542026351,False
191,http,bittorrent,0.7503407542026351,False
192,http,bittorrent,0.7503407542026351,False
193,http,bittorrent,0.7503407542026351,False
194,http,bittorrent,0.7503407542026351,False
195,http,bittorrent,0.7503407542026351,False
196,http,bittorrent,0.7503407542026351,False
197,http,bittorrent,0.7503407542026351,False
198,http,bittorrent,0.7503407542026351,False
199,http,bittorrent,0.7503407542026351,False
200,http,bittorrent,0.7503407542026351,False
201,http,bittorrent,0.7503407542026351,False
202,http,bittorrent,0.7503407542026351,False
203,http,bittorrent,0.7503407542026351,False
204,http,bittorrent,0.7503407542026351,False
205,http,bittorrent,0.7503407542026351,False
206,http,bittorrent,0.7503407542026351,False
207,http,bittorrent,0.7503407542026351,False
208,http,bittorrent,0.7503407542026351,False
209,http,bittorrent,0.7503407542026351,False
210,http,bittorrent,0.7503407542026351,False
211,http,bittorrent,0.7503407542026351,False
212,http,bittorrent,0.7503407542026351,False
213,http,bittorrent,0.7503407542026351,False
214,http,bittorrent,0.7503407542026351,False
215,http,bittorrent,0.7503407542026351,False
216,http,bittorrent,0.7503407542026351,False
217,http,bittorrent,0.7503407542026351,False
218,http,bittorrent,0.7503407542026351,False
219,http,bittorrent,0.7503407542026351,False
220,http,bittorrent,0.7503407542026351,False
221,http,bittorrent,0.7503407542026351,False
222,http,bittorrent,0.7503407542026351,False
223,http,bittorrent,0.7503407542026351,False
224,http,bittorrent,0.7503407542026351,False
225,http,bittorrent,0.7503407542026351,False
226,http,bittorrent,0.7503407542026351,False
227,http,bittorrent,0.7503407542026351,False
228,http,bittorrent,0.7503407542026351,False
229,http,bittorrent,0.7503407542026351,False
230,http,bittorrent,0.7503407542026351,False
231,http,bittorrent,0.7503407542026351,False
232,http,bittorrent,0.7503407542026351,False
233,http,bittorrent,0.7503407542026351,False
234,http,bittorrent,0.7503407542026351,False
235,http,bittorrent,0.7503407542026351,False
236,http,bittorrent,0.7503407542026351,False
237,http,bittorrent,0.7503407542026351,False
238,http,bittorrent,0.7503407542026351,False
239,http,bittorrent,0.7503407542026351,False
240,http,bittorrent,0.7503407542026351,False
241,http,bittorrent,0.7503407542026351,False
242,http,bittorrent,0.7503407542026351,False
243,http,bittorrent,0.7503407542026351,False
244,http,bittorrent,0.7503407542026351,False
245,http,bittorrent,0.7503407542026351,False
246,http,bittorrent,0.7503407542026351,False
247,http,bittorrent,0.7503407542026351,False
248,http,bittorrent,0.7503407542026351,False
249,http,bittorrent,0.7503407542026351,False
250,http,bittorrent,0.7503407542026351,False
251,http,bittorrent,0.7503407542026351,False
252,http,bittorrent,0.7503407542026351,False
253,http,bittorrent,0.7503407542026351,False
254,http,bittorrent,0.7503407542026351,False
255,http,bittorrent,0.7503407542026351,False
256,http,bittorrent,0.7503407542026351,False
257,http,bittorrent,0.7503407542026351,False
258,http,bittorrent,0.7503407542026351,False
259,http,bittorrent,0.7503407542026351,False
260,http,bittorrent,0.7503407542026351,False
261,http,bittorrent,0.7503407542026351,False
262,http,bittorrent,0.7503407542026351,False
263,http,bittorrent,0.7503407542026351,False
264,http,bittorrent,0.7503407542026351,False
265,http,bittorrent,0.7503407542026351,False
266,http,bittorrent,0.7503407542026351,False
267,http,bittorrent,0.7503407542026351,False
268,http,bittorrent,0.7503407542026351,False
269,http,bittorrent,0.7503407542026351,False
270,http,bittorrent,0.7503407542026351,False
271,http,bittorrent,0.7503407542026351,False
272,http,bittorrent,0.7503407542026351,False
273,http,bittorrent,0.7503407542026351,False
274,http,bittorrent,0.7503407542026351,False
275,http,bittorrent,0.7503407542026351,False
276,http,bittorrent,0.7503407542026351,False
277,http,bittorrent,0.7503407542026351,False
278,http,bittorrent,0.7503407542026351,False
279,http,bittorrent,0.7503407542026351,False
280,http,bittorrent,0.7503407542026351,False
281,http,bittorrent,0.7503407542026351,False
282,http,bittorrent,0.7503407542026351,False
283,http,bittorrent,0.7503407542026351,False
284,http,bittorrent,0.7503407542026351,False
285,http,bittorrent,0.7503407542026351,False
286,http,bittorrent,0.7503407542026351,False
287,http,bittorrent,0.7503407542026351,False
288,http,bittorrent,0.7503407542026351,False
289,http,bittorrent,0.7503407542026351,False
290,http,bittorrent,0.7503407542026351,False
291,http,bittorrent,0.7503407542026351,False
292,http,bittorrent,0.7503407542026351,False
293,http,bittorrent,0.7503407542026351,False
294,http,bittorrent,0.7503407542026351,False
295,http,bittorrent,0.7503407542026351,False
296,http,bittorrent,0.7503407542026351,False
297,http,bittorrent,0.7503407542026351,False
298,http,bittorrent,0.7503407542026351,False
299,http,bittorrent,0.7503407542026351,False
300,http,bittorrent,0.7503407542026351,False
301,http,bittorrent,0.7503407542026351,False
302,http,bittorrent,0.7503407542026351,False
303,http,bittorrent,0.7503407542026351,False
304,http,bittorrent,0.7503407542026351,False
305,http,bittorrent,0.7503407542026351,False
306,http,bittorrent,0.7503407542026351,False
307,http,bittorrent,0.7503407542026351,False
308,http,bittorrent,0.7503407542026351,False
309,http,bittorrent,0.7503407542026351,False
310,http,bittorrent,0.7503407542026351,False
311,http,bittorrent,0.7503407542026351,False
312,http,bittorrent,0.7503407542026351,False
313,http,bittorrent,0.7503407542026351,False
314,http,bittorrent,0.7503407542026351,False
315,http,bittorrent,0.7503407542026351,False
316,http,bittorrent,0.7503407542026351,False
317,http,bittorrent,0.7503407542026351,False
318,http,bittorrent,0.7503407542026351,False
319,http,bittorrent,0.7503407542026351,False
320,http,bittorrent,0.7503407542026351,False
321,http,bittorrent,0.7503407542026351,False
322,http,bittorrent,0.7503407542026351,False
323,http,bittorrent,0.7503407542026351,False
324,http,bittorrent,0.7503407542026351,False
325,http,bittorrent,0.7503407542026351,False
326,http,bittorrent,0.7503407542026351,False
327,http,bittorrent,0.7503407542026351,False
328,http,bittorrent,0.7503407542026351,False
329,http,bittorrent,0.7503407542026351,False
330,http,bittorrent,0.7503407542026351,False
331,http,bittorrent,0.7503407542026351,False
332,http,bittorrent,0.7503407542026351,False
333,http,bittorrent,0.7503407542026351,False
334,http,bittorrent,0.7503407542026351,False
335,http,bittorrent,0.7503407542026351,False
336,http,bittorrent,0.7503407542026351,False
337,http,bittorrent,0.7503407542026351,False
338,http,bittorrent,0.7503407542026351,False
339,http,bittorrent,0.7503407542026351,False
340,http,bittorrent,0.7503407542026351,False
341,http,bittorrent,0.7503407542026351,False
342,http,bittorrent,0.7503407542026351,False
343,http,bittorrent,0.7503407542026351,False
344,http,bittorrent,0.7503407542026351,False
345,http,bittorrent,0.7503407542026351,False
346,http,bittorrent,0.7503407542026351,False
347,http,bittorrent,0.7503407542026351,False
348,http,bittorrent,0.7503407542026351,False
349,http,bittorrent,0.7503407542026351,False
350,http,bittorrent,0.7503407542026351,False
351,http,bittorrent,0.7503407542026351,False
352,http,bittorrent,0.7503407542026351,False
353,http,bittorrent,0.7503407542026351,False
354,http,bittorrent,0.7503407542026351,False
355,http,bittorrent,0.7503407542026351,False
356,http,bittorrent,0.7503407542026351,False
357,http,bittorrent,0.7503407542026351,False
358,http,bittorrent,0.7503407542026351,False
359,http,bittorrent,0.7503407542026351,False
360,http,bittorrent,0.7503407542026351,False
361,http,bittorrent,0.7503407542026351,False
362,http,bittorrent,0.7503407542026351,False
363,http,bittorrent,0.7503407542026351,False
364,http,bittorrent,0.7503407542026351,False
365,http,bittorrent,0.7503407542026351,False
366,http,bittorrent,0.7503407542026351,False
367,http,bittorrent,0.7503407542026351,False
368,http,bittorrent,0.7503407542026351,False
369,http,bittorrent,0.7503407542026351,False
370,http,bittorrent,0.7503407542026351,False
371,http,bittorrent,0.7503407542026351,False
372,http,bittorrent,0.7503407542026351,False
373,http,bittorrent,0.7503407542026351,False
374,http,bittorrent,0.7503407542026351,False
375,http,bittorrent,0.7503407542026351,False
376,http,bittorrent,0.7503407542026351,False
377,http,bittorrent,0.7503407542026351,False
378,http,bittorrent,0.7503407542026351,False
379,http,bittorrent,0.7503407542026351,False
380,http,bittorrent,0.7503407542026351,False
381,http,bittorrent,0.7503407542026351,False
382,http,bittorrent,0.7503407542026351,False
383,http,bittorrent,0.7503407542026351,False
384,http,bittorrent,0.7503407542026351,False
385,http,bittorrent,0.7503407542026351,False
386,http,bittorrent,0.7503407542026351,False
387,http,bittorrent,0.7503407542026351,False
388,http,bittorrent,0.7503407542026351,False
389,http,bittorrent,0.7503407542026351,False
390,http,bittorrent,0.7503407542026351,False
391,http,bittorrent,0.7503407542026351,False
392,http,bittorrent,0.7503407542026351,False
393,http,bittorrent,0.7503407542026351,False
394,http,bittorrent,0.7503407542026351,False
395,http,bittorrent,0.7503407542026351,False
396,http,bittorrent,0.7503407542026351,False
397,http,bittorrent,0.7503407542026351,False
398,http,bittorrent,0.7503407542026351,False
399,http,bittorrent,0.7503407542026351,False
400,http,bittorrent,0.7503407542026351,False
401,http,bittorrent,0.7503407542026351,False
402,http,bittorrent,0.7503407542026351,False
403,http,bittorrent,0.7503407542026351,False
404,http,bittorrent,0.7503407542026351,False
405,http,bittorrent,0.7503407542026351,False
406,http,bittorrent,0.7503407542026351,False
407,http,bittorrent,0.7503407542026351,False
408,http,bittorrent,0.7503407542026351,False
409,http,bittorrent,0.7503407542026351,False
410,http,bittorrent,0.7503407542026351,False
411,http,bittorrent,0.7503407542026351,False
412,http,bittorrent,0.7503407542026351,False
413,http,bittorrent,0.7503407542026351,False
414,http,bittorrent,0.7503407542026351,False
415,http,bittorrent,0.7503407542026351,False
416,http,bittorrent,0.7503407542026351,False
417,http,bittorrent,0.7503407542026351,False
418,http,bittorrent,0.7503407542026351,False
419,http,bittorrent,0.7503407542026351,False
420,http,bittorrent,0.7503407542026351,False
421,http,bittorrent,0.7503407542026351,False
422,http,bittorrent,0.7503407542026351,False
423,http,bittorrent,0.7503407542026351,False
424,http,bittorrent,0.7503407542026351,False
425,http,bittorrent,0.7503407542026351,False
426,http,bittorrent,0.7503407542026351,False
427,http,bittorrent,0.7503407542026351,False
428,http,bittorrent,0.7503407542026351,False
429,http,bittorrent,0.7503407542026351,False
430,http,bittorrent,0.7503407542026351,False
431,http,bittorrent,0.7503407542026351,False
432,http,bittorrent,0.7503407542026351,False
433,http,bittorrent,0.7503407542026351,False
434,http,bittorrent,0.7503407542026351,False
435,http,bittorrent,0.7503407542026351,False
436,http,bittorrent,0.7503407542026351,False
437,http,bittorrent,0.7503407542026351,False
438,http,bittorrent,0.7503407542026351,False
439,http,bittorrent,0.7503407542026351,False
440,http,bittorrent,0.7503407542026351,False
441,http,bittorrent,0.7503407542026351,False
442,http,bittorrent,0.7503407542026351,False
443,http,bittorrent,0.7503407542026351,False
444,http,bittorrent,0.7503407542026351,False
445,http,bittorrent,0.7503407542026351,False
446,http,bittorrent,0.7503407542026351,False
447,http,bittorrent,0.7503407542026351,False
448,http,bittorrent,0.7503407542026351,False
449,http,bittorrent,0.7503407542026351,False
450,http,bittorrent,0.7503407542026351,False
451,http,bittorrent,0.7503407542026351,False
452,http,bittorrent,0.7503407542026351,False
453,http,bittorrent,0.7503407542026351,False
454,http,bittorrent,0.7503407542026351,False
455,http,bittorrent,0.7503407542026351,False
456,http,bittorrent,0.7503407542026351,False
457,http,bittorrent,0.7503407542026351,False
458,http,bittorrent,0.7503407542026351,False
459,http,bittorrent,0.7503407542026351,False
460,http,bittorrent,0.7503407542026351,False
461,http,bittorrent,0.7503407542026351,False
462,http,bittorrent,0.7503407542026351,False
463,http,bittorrent,0.7503407542026351,False
464,http,bittorrent,0.7503407542026351,False
465,http,bittorrent,0.7503407542026351,False
466,http,bittorrent,0.7503407542026351,False
467,http,bittorrent,0.7503407542026351,False
468,http,bittorrent,0.7503407542026351,False
469,http,bittorrent,0.7503407542026351,False
470,http,bittorrent,0.7503407542026351,False
471,http,bittorrent,0.7503407542026351,False
472,http,bittorrent,0.7503407542026351,False
473,http,bittorrent,0.7503407542026351,False
474,http,bittorrent,0.7503407542026351,False
475,http,bittorrent,0.7503407542026351,False
476,http,bittorrent,0.7503407542026351,False
477,http,bittorrent,0.7503407542026351,False
478,http,bittorrent,0.7503407542026351,False
479,http,bittorrent,0.7503407542026351,False
480,http,bittorrent,0.7503407542026351,False
481,http,bittorrent,0.7503407542026351,False
482,http,bittorrent,0.7503407542026351,False
483,http,bittorrent,0.7503407542026351,False
484,http,bittorrent,0.7503407542026351,False
485,http,bittorrent,0.7503407542026351,False
486,http,bittorrent,0.7503407542026351,False
487,http,bittorrent,0.7503407542026351,False
488,http,bittorrent,0.7503407542026351,False
489,http,bittorrent,0.7503407542026351,False
490,http,bittorrent,0.7503407542026351,False
491,http,bittorrent,0.7503407542026351,False
492,http,bittorrent,0.7503407542026351,False
493,http,bittorrent,0.7503407542026351,False
494,http,bittorrent,0.7503407542026351,False
495,http,bittorrent,0.7503407542026351,False
496,http,bittorrent,0.7503407542026351,False
497,http,bittorrent,0.7503407542026351,False
498,http,bittorrent,0.7503407542026351,False
499,http,bittorrent,0.7503407542026351,False
500,http,bittorrent,0.7503407542026351,False
501,http,bittorrent,0.7503407542026351,False
502,http,bittorrent,0.7503407542026351,False
503,http,bittorrent,0.7503407542026351,False
504,http,bittorrent,0.7503407542026351,False
505,http,bittorrent,0.7503407542026351,False
506,http,bittorrent,0.7503407542026351,False
507,http,bittorrent,0.7503407542026351,False
508,http,bittorrent,0.7503407542026351,False
509,http,bittorrent,0.7503407542026351,False
510,http,bittorrent,0.7503407542026351,False
511,http,bittorrent,0.7503407542026351,False
512,http,bittorrent,0.7503407542026351,False
513,http,bittorrent,0.7503407542026351,False
514,http,bittorrent,0.7503407542026351,False
515,http,bittorrent,0.7503407542026351,False
516,http,bittorrent,0.7503407542026351,False
517,http,bittorrent,0.7503407542026351,False
518,http,bittorrent,0.7503407542026351,False
519,http,bittorrent,0.7503407542026351,False
520,http,bittorrent,0.7503407542026351,False
521,http,bittorrent,0.7503407542026351,False
522,http,bittorrent,0.7503407542026351,False
523,http,bittorrent,0.7503407542026351,False
524,http,bittorrent,0.7503407542026351,False
525,http,bittorrent,0.7503407542026351,False
526,http,bittorrent,0.7503407542026351,False
527,http,bittorrent,0.7503407542026351,False
528,http,bittorrent,0.7503407542026351,False
529,http,bittorrent,0.7503407542026351,False
530,http,bittorrent,0.7503407542026351,False
531,http,bittorrent,0.7503407542026351,False
532,http,bittorrent,0.7503407542026351,False
533,http,bittorrent,0.7503407542026351,False
534,http,bittorrent,0.7503407542026351,False
535,http,bittorrent,0.7503407542026351,False
536,http,bittorrent,0.7503407542026351,False
537,http,bittorrent,0.7503407542026351,False
538,http,bittorrent,0.7503407542026351,False
539,http,bittorrent,0.7503407542026351,False
540,http,bittorrent,0.7503407542026351,False
541,http,bittorrent,0.7503407542026351,False
542,http,bittorrent,0.7503407542026351,False
543,http,bittorrent,0.7503407542026351,False
544,http,bittorrent,0.7503407542026351,False
545,http,bittorrent,0.7503407542026351,False
546,http,bittorrent,0.7503407542026351,False
547,http,bittorrent,0.7503407542026351,False
548,http,bittorrent,0.7503407542026351,False
549,http,bittorrent,0.7503407542026351,False
550,http,bittorrent,0.7503407542026351,False
551,http,bittorrent,0.7503407542026351,False
552,http,bittorrent,0.7503407542026351,False
553,http,bittorrent,0.7503407542026351,False
554,http,bittorrent,0.7503407542026351,False
555,http,bittorrent,0.7503407542026351,False
556,http,bittorrent,0.7503407542026351,False
557,http,bittorrent,0.7503407542026351,False
558,http,bittorrent,0.7503407542026351,False
559,http,bittorrent,0.7503407542026351,False
560,http,bittorrent,0.7503407542026351,False
561,http,bittorrent,0.7503407542026351,False
562,http,bittorrent,0.7503407542026351,False
563,http,bittorrent,0.7503407542026351,False
564,http,bittorrent,0.7503407542026351,False
565,http,bittorrent,0.7503407542026351,False
566,http,bittorrent,0.7503407542026351,False
567,http,bittorrent,0.7503407542026351,False
568,http,bittorrent,0.7503407542026351,False
569,http,bittorrent,0.7503407542026351,False
570,http,bittorrent,0.7503407542026351,False
571,http,bittorrent,0.7503407542026351,False
572,http,bittorrent,0.7503407542026351,False
573,http,bittorrent,0.7503407542026351,False
574,http,bittorrent,0.7503407542026351,False
575,http,bittorrent,0.7503407542026351,False
576,http,bittorrent,0.7503407542026351,False
577,http,bittorrent,0.7503407542026351,False
578,http,bittorrent,0.7503407542026351,False
579,http,bittorrent,0.7503407542026351,False
580,http,bittorrent,0.7503407542026351,False
581,http,bittorrent,0.7503407542026351,False
582,http,bittorrent,0.7503407542026351,False
583,http,bittorrent,0.7503407542026351,False
584,http,bittorrent,0.7503407542026351,False
585,http,bittorrent,0.7503407542026351,False
586,http,bittorrent,0.7503407542026351,False
587,http,bittorrent,0.7503407542026351,False
588,http,bittorrent,0.7503407542026351,False
589,http,bittorrent,0.7503407542026351,False
590,http,bittorrent,0.7503407542026351,False
591,http,bittorrent,0.7503407542026351,False
592,http,bittorrent,0.7503407542026351,False
593,http,bittorrent,0.7503407542026351,False
594,http,bittorrent,0.7503407542026351,False
595,http,bittorrent,0.7503407542026351,False
596,http,bittorrent,0.7503407542026351,False
597,http,bittorrent,0.7503407542026351,False
598,http,bittorrent,0.7503407542026351,False
599,http,bittorrent,0.7503407542026351,False
600,http,bittorrent,0.7503407542026351,False
601,http,bittorrent,0.7503407542026351,False
602,http,bittorrent,0.7503407542026351,False
603,http,bittorrent,0.7503407542026351,False
604,http,bittorrent,0.7503407542026351,False
605,http,bittorrent,0.7503407542026351,False
606,http,bittorrent,0.7503407542026351,False
607,http,bittorrent,0.7503407542026351,False
608,http,bittorrent,0.7503407542026351,False
609,http,bittorrent,0.7503407542026351,False
610,http,bittorrent,0.7503407542026351,False
611,http,bittorrent,0.7503407542026351,False
612,http,bittorrent,0.7503407542026351,False
613,http,bittorrent,0.7503407542026351,False
614,http,bittorrent,0.7503407542026351,False
615,http,bittorrent,0.7503407542026351,False
616,http,bittorrent,0.7503407542026351,False
617,http,bittorrent,0.7503407542026351,False
618,http,bittorrent,0.7503407542026351,False
619,http,bittorrent,0.7503407542026351,False
620,http,bittorrent,0.7503407542026351,False
621,http,bittorrent,0.7503407542026351,False
622,http,bittorrent,0.7503407542026351,False
623,http,bittorrent,0.7503407542026351,False
624,http,bittorrent,0.7503407542026351,False
625,http,bittorrent,0.7503407542026351,False
626,http,bittorrent,0.7503407542026351,False
627,http,bittorrent,0.7503407542026351,False
628,http,bittorrent,0.7503407542026351,False
629,http,bittorrent,0.7503407542026351,False
630,http,bittorrent,0.7503407542026351,False
631,http,bittorrent,0.7503407542026351,False
632,http,bittorrent,0.7503407542026351,False
633,http,bittorrent,0.7503407542026351,False
634,http,bittorrent,0.7503407542026351,False
635,http,bittorrent,0.7503407542026351,False
636,http,bittorrent,0.7503407542026351,False
637,http,bittorrent,0.7503407542026351,False
638,http,bittorrent,0.7503407542026351,False
639,http,bittorrent,0.7503407542026351,False
640,http,bittorrent,0.7503407542026351,False
641,http,bittorrent,0.7503407542026351,False
642,http,bittorrent,0.7503407542026351,False
643,http,bittorrent,0.7503407542026351,False
644,http,bittorrent,0.7503407542026351,False
645,http,bittorrent,0.7503407542026351,False
646,http,bittorrent,0.7503407542026351,False
647,http,bittorrent,0.7503407542026351,False
648,http,bittorrent,0.7503407542026351,False
649,http,bittorrent,0.7503407542026351,False
650,http,bittorrent,0.7503407542026351,False
651,http,bittorrent,0.7503407542026351,False
652,http,bittorrent,0.7503407542026351,False
653,http,bittorrent,0.7503407542026351,False
654,http,bittorrent,0.7503407542026351,False
655,http,bittorrent,0.7503407542026351,False
656,http,bittorrent,0.7503407542026351,False
657,http,bittorrent,0.7503407542026351,False
658,http,bittorrent,0.7503407542026351,False
659,http,bittorrent,0.7503407542026351,False
660,http,bittorrent,0.7503407542026351,False
661,http,bittorrent,0.7503407542026351,False
662,http,bittorrent,0.7503407542026351,False
663,http,bittorrent,0.7503407542026351,False
